Production_ID,Date,Shift,Machine_ID,Operator_ID,Production_Line,Planned_Time_mins,Downtime_Minutes,Operating_Time_mins,Total_Pieces,Defective_Pieces,Ideal_Cycle_Time_mins_per_piece,Failure_Flag,Failure_ID,Air_Temperature_K,Process_Temperature_K,Humidity_Percentage,Energy_Consumption_kWh,Target_Production,Actual_Production,Overtime_Minutes
PROD00194,2024-08-14,Afternoon,M001,OP002,Line 1,480,5,475,869,17,0.5,0,F000,304.62,314.52,39.4,42.43,864,869,0
PROD00195,2024-08-14,Night,M001,OP018,Line 1,480,8,472,876,26,0.5,0,F000,302.93,315.95,39.0,42.76,864,876,0
PROD00196,2024-08-16,Morning,M001,OP010,Line 1,480,3,477,888,17,0.5,0,F000,301.0,315.16,54.0,40.81,864,888,0
PROD00197,2024-08-16,Afternoon,M001,OP006,Line 1,480,9,471,917,18,0.5,0,F000,303.32,315.07,63.9,46.03,864,917,0
PROD00198,2024-08-16,Night,M001,OP010,Line 1,480,13,467,914,27,0.5,0,F000,302.09,310.34,68.4,42.71,864,914,0
PROD00199,2024-08-19,Morning,M001,OP005,Line 1,480,0,480,879,17,0.5,0,F000,306.69,316.68,74.6,38.87,864,879,0
PROD00200,2024-08-19,Afternoon,M001,OP006,Line 1,480,7,473,806,16,0.5,0,F000,305.35,314.14,41.5,36.72,864,806,14
PROD00201,2024-08-19,Night,M001,OP004,Line 1,480,76,404,740,126,0.5,1,F003,302.67,316.95,68.1,32.95,864,740,31
PROD00202,2024-09-02,Morning,M001,OP011,Line 1,480,3,477,834,16,0.5,0,F000,305.27,315.01,45.4,32.56,864,834,7
PROD00203,2024-09-02,Afternoon,M001,OP017,Line 1,480,10,470,772,15,0.5,0,F000,297.38,305.81,39.7,33.56,864,772,23
PROD00204,2024-09-02,Night,M001,OP008,Line 1,480,14,466,886,26,0.5,0,F000,296.21,309.04,60.5,45.62,864,886,0
PROD00205,2024-09-06,Morning,M001,OP007,Line 1,480,3,477,807,16,0.5,0,F000,299.94,310.85,57.0,37.23,864,807,14
PROD00206,2024-09-06,Afternoon,M001,OP019,Line 1,480,10,470,866,17,0.5,0,F000,295.91,309.42,56.0,37.89,864,866,0
PROD00207,2024-09-06,Night,M001,OP019,Line 1,480,12,468,911,27,0.5,0,F000,301.1,310.25,69.2,36.11,864,911,0
PROD00208,2024-09-07,Morning,M001,OP018,Line 1,480,14,466,834,16,0.5,0,F000,303.55,311.94,40.3,35.46,864,834,7
PROD00209,2024-09-07,Afternoon,M001,OP003,Line 1,480,12,468,882,17,0.5,0,F000,295.62,308.84,58.1,28.33,864,882,0
PROD00210,2024-09-07,Night,M001,OP005,Line 1,480,2,478,929,27,0.5,0,F000,303.36,318.26,53.9,33.62,864,929,0
PROD00211,2024-09-09,Morning,M001,OP018,Line 1,480,17,463,860,17,0.5,0,F000,291.73,302.41,69.8,44.72,864,860,1
PROD00212,2024-09-09,Afternoon,M001,OP001,Line 1,480,13,467,784,15,0.5,0,F000,304.52,319.47,50.7,29.98,864,784,20
PROD00213,2024-09-09,Night,M001,OP007,Line 1,480,17,463,832,24,0.5,0,F000,299.39,310.04,44.2,36.07,864,832,8
PROD00214,2024-09-24,Morning,M001,OP001,Line 1,480,10,470,788,15,0.5,0,F000,296.91,310.58,51.8,42.6,864,788,19
PROD00215,2024-09-24,Afternoon,M001,OP018,Line 1,480,2,478,880,17,0.5,0,F000,295.77,309.88,44.8,28.79,864,880,0
PROD00216,2024-09-24,Night,M001,OP011,Line 1,480,13,467,774,23,0.5,0,F000,301.48,313.01,46.6,43.33,864,774,22
PROD00217,2024-09-27,Morning,M001,OP018,Line 1,480,11,469,899,17,0.5,0,F000,300.5,315.4,55.9,35.57,864,899,0
PROD00218,2024-09-27,Afternoon,M001,OP013,Line 1,480,13,467,910,18,0.5,0,F000,306.11,318.49,52.1,37.14,864,910,0
PROD00219,2024-09-27,Night,M001,OP005,Line 1,480,5,475,846,25,0.5,0,F000,301.73,315.01,53.9,44.58,864,846,4
PROD00220,2024-10-01,Morning,M001,OP007,Line 1,480,14,466,853,17,0.5,0,F000,302.35,317.12,57.3,29.94,864,853,2
PROD00221,2024-10-01,Afternoon,M001,OP002,Line 1,480,2,478,857,17,0.5,0,F000,297.44,311.25,37.1,35.43,864,857,1
PROD00222,2024-10-01,Night,M001,OP011,Line 1,480,4,476,903,27,0.5,0,F000,302.69,315.76,57.4,37.35,864,903,0
PROD00223,2024-10-05,Morning,M001,OP007,Line 1,480,14,466,797,15,0.5,0,F000,301.82,315.05,65.2,45.17,864,797,16
PROD00224,2024-10-05,Afternoon,M001,OP012,Line 1,480,4,476,832,16,0.5,0,F000,304.59,314.57,53.7,40.68,864,832,8
PROD00225,2024-10-05,Night,M001,OP019,Line 1,480,7,473,791,23,0.5,0,F000,303.35,317.23,71.6,34.99,864,791,18
PROD00226,2024-10-23,Morning,M001,OP007,Line 1,480,11,469,771,15,0.5,0,F000,299.6,311.47,58.4,41.56,864,771,23
PROD00227,2024-10-23,Afternoon,M001,OP016,Line 1,480,6,474,911,18,0.5,0,F000,295.63,308.42,45.3,43.99,864,911,0
PROD00228,2024-10-23,Night,M001,OP002,Line 1,480,11,469,825,24,0.5,0,F000,300.02,309.0,56.9,31.16,864,825,9
PROD00229,2024-10-24,Morning,M001,OP005,Line 1,480,13,467,777,15,0.5,0,F000,300.39,308.43,40.5,39.63,864,777,21
PROD00230,2024-10-24,Afternoon,M001,OP018,Line 1,480,32,448,743,116,0.5,1,F005,299.14,313.68,71.5,38.71,864,743,30
PROD00231,2024-10-24,Night,M001,OP006,Line 1,480,1,479,871,26,0.5,0,F000,298.72,306.84,67.5,41.41,864,871,0
PROD00232,2024-10-26,Morning,M001,OP013,Line 1,480,3,477,806,16,0.5,0,F000,308.16,317.5,56.1,44.06,864,806,14
PROD00233,2024-10-26,Afternoon,M001,OP002,Line 1,480,16,464,833,16,0.5,0,F000,300.2,310.3,68.1,28.94,864,833,7
PROD00234,2024-10-26,Night,M001,OP014,Line 1,480,6,474,866,25,0.5,0,F000,304.63,313.02,35.4,31.12,864,866,0
PROD00235,2024-10-28,Morning,M001,OP019,Line 1,480,5,475,936,18,0.5,0,F000,306.28,320.71,44.2,45.63,864,936,0
PROD00236,2024-10-28,Afternoon,M001,OP011,Line 1,480,2,478,796,15,0.5,0,F000,298.96,313.44,71.0,39.12,864,796,17
PROD00237,2024-10-28,Night,M001,OP018,Line 1,480,138,342,648,107,0.5,1,F002,299.04,308.18,44.6,33.62,864,648,54
PROD00238,2024-11-09,Morning,M001,OP002,Line 1,480,11,469,791,15,0.5,0,F000,300.72,315.64,64.0,37.36,864,791,18
PROD00239,2024-11-09,Afternoon,M001,OP015,Line 1,480,4,476,792,15,0.5,0,F000,296.73,308.9,73.8,34.3,864,792,18
PROD00240,2024-11-09,Night,M001,OP020,Line 1,480,6,474,929,27,0.5,0,F000,297.46,308.48,62.2,40.75,864,929,0
PROD00241,2024-11-16,Morning,M001,OP003,Line 1,480,4,476,792,15,0.5,0,F000,299.67,313.16,41.2,35.54,864,792,18
PROD00242,2024-11-16,Afternoon,M001,OP004,Line 1,480,64,416,789,72,0.5,1,F003,302.91,311.52,52.2,34.84,864,789,18
PROD00243,2024-11-16,Night,M001,OP008,Line 1,480,67,413,761,132,0.5,1,F003,300.31,311.21,66.2,37.56,864,761,25
PROD00244,2024-11-20,Morning,M001,OP014,Line 1,480,4,476,842,16,0.5,0,F000,299.64,308.61,47.0,37.58,864,842,5
PROD00245,2024-11-20,Afternoon,M001,OP005,Line 1,480,5,475,905,18,0.5,0,F000,295.37,308.42,54.8,39.98,864,905,0
PROD00246,2024-11-20,Night,M001,OP020,Line 1,480,16,464,813,24,0.5,0,F000,305.52,317.86,67.2,33.63,864,813,12
PROD00247,2024-11-21,Morning,M001,OP016,Line 1,480,5,475,931,18,0.5,0,F000,300.79,315.54,73.7,33.56,864,931,0
PROD00248,2024-11-21,Afternoon,M001,OP007,Line 1,480,11,469,821,16,0.5,0,F000,302.48,312.44,66.4,34.7,864,821,10
PROD00249,2024-11-21,Night,M001,OP003,Line 1,480,8,472,883,26,0.5,0,F000,292.95,304.18,63.3,36.25,864,883,0
PROD00250,2024-11-27,Morning,M001,OP014,Line 1,480,12,468,832,16,0.5,0,F000,297.7,309.2,60.3,32.21,864,832,8
PROD00251,2024-11-27,Afternoon,M001,OP012,Line 1,480,2,478,944,18,0.5,0,F000,296.99,308.54,71.8,41.69,864,944,0
PROD00252,2024-11-27,Night,M001,OP006,Line 1,480,12,468,862,25,0.5,0,F000,300.4,314.8,39.4,32.33,864,862,0
PROD00253,2024-11-28,Morning,M001,OP009,Line 1,480,2,478,943,18,0.5,0,F000,298.67,311.94,73.6,36.47,864,943,0
PROD00254,2024-11-28,Afternoon,M001,OP019,Line 1,480,11,469,858,17,0.5,0,F000,297.28,310.09,43.8,34.82,864,858,1
PROD00255,2024-11-28,Night,M001,OP012,Line 1,480,3,477,944,28,0.5,0,F000,297.5,311.94,38.4,44.4,864,944,0
PROD00256,2024-11-30,Morning,M001,OP011,Line 1,480,7,473,808,16,0.5,0,F000,300.27,311.65,54.0,36.34,864,808,14
PROD00257,2024-11-30,Afternoon,M001,OP017,Line 1,480,2,478,899,17,0.5,0,F000,302.72,311.49,67.0,46.44,864,899,0
PROD00258,2024-11-30,Night,M001,OP014,Line 1,480,4,476,871,26,0.5,0,F000,300.39,315.1,44.3,35.84,864,871,0
PROD00259,2024-12-03,Morning,M001,OP003,Line 1,480,11,469,909,18,0.5,0,F000,296.98,305.01,43.6,32.98,864,909,0
PROD00260,2024-12-03,Afternoon,M001,OP016,Line 1,480,12,468,852,17,0.5,0,F000,300.99,311.55,42.9,29.72,864,852,3
PROD00261,2024-12-03,Night,M001,OP010,Line 1,480,9,471,868,26,0.5,0,F000,296.95,307.39,68.8,39.75,864,868,0
PROD00262,2024-12-13,Morning,M001,OP005,Line 1,480,8,472,881,17,0.5,0,F000,297.43,307.62,44.5,29.93,864,881,0
PROD00263,2024-12-13,Afternoon,M001,OP018,Line 1,480,6,474,799,15,0.5,0,F000,298.57,311.02,62.7,40.51,864,799,16
PROD00264,2024-12-13,Night,M001,OP016,Line 1,480,5,475,809,24,0.5,0,F000,301.28,315.17,59.8,44.94,864,809,13
PROD00265,2024-12-16,Morning,M001,OP003,Line 1,480,12,468,920,18,0.5,0,F000,296.5,309.29,51.6,43.85,864,920,0
PROD00266,2024-12-16,Afternoon,M001,OP019,Line 1,480,12,468,802,16,0.5,0,F000,299.88,308.11,44.0,33.14,864,802,15
PROD00267,2024-12-16,Night,M001,OP002,Line 1,480,11,469,856,25,0.5,0,F000,301.12,314.55,67.9,34.72,864,856,2
PROD00268,2024-12-18,Morning,M001,OP002,Line 1,480,7,473,810,16,0.5,0,F000,300.96,311.94,64.4,40.55,864,810,13
PROD00269,2024-12-18,Afternoon,M001,OP012,Line 1,480,6,474,908,18,0.5,0,F000,291.1,304.53,44.5,43.75,864,908,0
PROD00270,2024-12-18,Night,M001,OP019,Line 1,480,9,471,841,25,0.5,0,F000,303.58,315.89,66.4,43.6,864,841,5
PROD00271,2024-12-19,Morning,M001,OP004,Line 1,480,5,475,866,17,0.5,0,F000,297.91,307.94,45.7,44.79,864,866,0
PROD00272,2024-12-19,Afternoon,M001,OP005,Line 1,480,11,469,834,16,0.5,0,F000,304.19,312.61,46.1,40.36,864,834,7
PROD00273,2024-12-19,Night,M001,OP015,Line 1,480,10,470,903,27,0.5,0,F000,300.32,311.75,58.1,32.81,864,903,0
PROD00274,2024-12-23,Morning,M001,OP015,Line 1,480,12,468,889,17,0.5,0,F000,295.51,306.33,65.0,41.07,864,889,0
PROD00275,2024-12-23,Afternoon,M001,OP003,Line 1,480,5,475,779,15,0.5,0,F000,300.74,313.86,53.3,40.92,864,779,21
PROD00276,2024-12-23,Night,M001,OP018,Line 1,480,6,474,933,27,0.5,0,F000,295.18,308.95,54.8,34.1,864,933,0
PROD00277,2024-12-24,Morning,M001,OP004,Line 1,480,8,472,851,17,0.5,0,F000,297.48,305.82,39.0,43.06,864,851,3
PROD00278,2024-12-24,Afternoon,M001,OP010,Line 1,480,3,477,856,17,0.5,0,F000,303.78,318.72,52.1,47.67,864,856,2
PROD00279,2024-12-24,Night,M001,OP010,Line 1,480,15,465,805,24,0.5,0,F000,298.71,309.31,71.2,30.53,864,805,14
PROD00280,2024-01-01,Morning,M002,OP019,Line 1,480,6,474,828,16,0.5217,0,F000,298.12,307.33,53.8,47.21,828,828,0
PROD00281,2024-01-01,Afternoon,M002,OP018,Line 1,480,55,425,795,154,0.5217,1,F003,298.02,311.01,65.7,33.01,828,795,8
PROD00282,2024-01-01,Night,M002,OP011,Line 1,480,3,477,762,22,0.5217,0,F000,301.47,310.02,71.8,47.22,828,762,17
PROD00283,2024-01-04,Morning,M002,OP003,Line 1,480,9,471,867,17,0.5217,0,F000,299.53,312.42,64.2,44.17,828,867,0
PROD00284,2024-01-04,Afternoon,M002,OP001,Line 1,480,3,477,844,16,0.5217,0,F000,298.99,307.38,61.6,40.93,828,844,0
PROD00285,2024-01-04,Night,M002,OP009,Line 1,480,10,470,763,22,0.5217,0,F000,303.49,316.97,63.8,30.78,828,763,16
PROD00286,2024-01-05,Morning,M002,OP019,Line 1,480,3,477,889,17,0.5217,0,F000,298.94,309.29,52.2,38.27,828,889,0
PROD00287,2024-01-05,Afternoon,M002,OP004,Line 1,480,7,473,821,16,0.5217,0,F000,305.59,314.76,41.3,42.96,828,821,1
PROD00288,2024-01-05,Night,M002,OP005,Line 1,480,7,473,749,22,0.5217,0,F000,302.03,316.07,44.8,36.98,828,749,20
PROD00289,2024-01-16,Morning,M002,OP011,Line 1,480,16,464,734,14,0.5217,0,F000,301.55,314.14,44.0,32.17,828,734,24
PROD00290,2024-01-16,Afternoon,M002,OP002,Line 1,480,2,478,809,16,0.5217,0,F000,295.52,307.03,71.1,31.49,828,809,4
PROD00291,2024-01-16,Night,M002,OP019,Line 1,480,2,478,823,24,0.5217,0,F000,298.83,309.12,57.1,28.06,828,823,1
PROD00292,2024-01-22,Morning,M002,OP018,Line 1,480,11,469,773,15,0.5217,0,F000,305.67,316.25,73.9,47.05,828,773,14
PROD00293,2024-01-22,Afternoon,M002,OP001,Line 1,480,4,476,748,14,0.5217,0,F000,298.15,308.57,68.6,45.24,828,748,20
PROD00294,2024-01-22,Night,M002,OP002,Line 1,480,6,474,858,25,0.5217,0,F000,301.17,311.32,43.2,47.15,828,858,0
PROD00295,2024-02-02,Morning,M002,OP003,Line 1,480,3,477,792,15,0.5217,0,F000,302.09,316.01,51.5,45.67,828,792,9
PROD00296,2024-02-02,Afternoon,M002,OP005,Line 1,480,7,473,841,16,0.5217,0,F000,300.59,311.35,58.7,28.93,828,841,0
PROD00297,2024-02-02,Night,M002,OP007,Line 1,480,5,475,794,23,0.5217,0,F000,301.46,314.61,47.7,33.14,828,794,8
PROD00298,2024-02-08,Morning,M002,OP012,Line 1,480,11,469,752,15,0.5217,0,F000,295.58,304.32,53.0,33.6,828,752,19
PROD00299,2024-02-08,Afternoon,M002,OP002,Line 1,480,4,476,795,15,0.5217,0,F000,299.86,308.96,62.4,44.22,828,795,8
PROD00300,2024-02-08,Night,M002,OP010,Line 1,480,13,467,756,22,0.5217,0,F000,301.51,314.49,73.7,35.07,828,756,18
PROD00301,2024-02-10,Morning,M002,OP005,Line 1,480,18,462,730,14,0.5217,0,F000,297.28,310.52,45.0,36.16,828,730,25
PROD00302,2024-02-10,Afternoon,M002,OP003,Line 1,480,2,478,872,17,0.5217,0,F000,301.86,311.42,42.9,35.89,828,872,0
PROD00303,2024-02-10,Night,M002,OP011,Line 1,480,5,475,871,26,0.5217,0,F000,301.09,315.41,52.7,30.35,828,871,0
PROD00304,2024-02-12,Morning,M002,OP013,Line 1,480,15,465,738,14,0.5217,0,F000,300.15,314.62,52.3,41.37,828,738,23
PROD00305,2024-02-12,Afternoon,M002,OP010,Line 1,480,4,476,781,15,0.5217,0,F000,300.94,315.12,36.4,40.09,828,781,12
PROD00306,2024-02-12,Night,M002,OP017,Line 1,480,14,466,804,24,0.5217,0,F000,302.24,310.85,50.3,35.55,828,804,6
PROD00307,2024-02-15,Morning,M002,OP019,Line 1,480,18,462,807,16,0.5217,0,F000,302.92,315.91,54.2,42.21,828,807,5
PROD00308,2024-02-15,Afternoon,M002,OP002,Line 1,480,6,474,772,15,0.5217,0,F000,300.36,310.59,43.8,45.45,828,772,14
PROD00309,2024-02-15,Night,M002,OP002,Line 1,480,7,473,797,23,0.5217,0,F000,298.11,307.23,44.9,32.45,828,797,8
PROD00310,2024-02-20,Morning,M002,OP006,Line 1,480,16,464,815,16,0.5217,0,F000,298.9,313.78,50.5,45.47,828,815,3
PROD00311,2024-02-20,Afternoon,M002,OP019,Line 1,480,8,472,865,17,0.5217,0,F000,297.85,306.05,63.0,46.29,828,865,0
PROD00312,2024-02-20,Night,M002,OP002,Line 1,480,13,467,857,25,0.5217,0,F000,293.71,308.5,56.7,30.77,828,857,0
PROD00313,2024-02-21,Morning,M002,OP011,Line 1,480,4,476,829,16,0.5217,0,F000,306.71,316.12,40.2,42.06,828,829,0
PROD00314,2024-02-21,Afternoon,M002,OP013,Line 1,480,138,342,639,110,0.5217,1,F002,300.03,313.96,69.4,35.39,828,639,49
PROD00315,2024-02-21,Night,M002,OP018,Line 1,480,5,475,796,23,0.5217,0,F000,304.81,315.87,60.6,37.41,828,796,8
PROD00316,2024-02-22,Morning,M002,OP010,Line 1,480,15,465,849,16,0.5217,0,F000,299.26,308.82,58.6,30.7,828,849,0
PROD00317,2024-02-22,Afternoon,M002,OP020,Line 1,480,10,470,883,17,0.5217,0,F000,302.84,317.8,73.6,28.2,828,883,0
PROD00318,2024-02-22,Night,M002,OP006,Line 1,480,8,472,885,26,0.5217,0,F000,299.05,308.03,64.8,32.37,828,885,0
PROD00319,2024-02-23,Morning,M002,OP012,Line 1,480,16,464,853,17,0.5217,0,F000,297.66,308.01,35.5,31.38,828,853,0
PROD00320,2024-02-23,Afternoon,M002,OP016,Line 1,480,3,477,749,14,0.5217,0,F000,295.75,306.45,64.3,47.14,828,749,20
PROD00321,2024-02-23,Night,M002,OP002,Line 1,480,6,474,802,24,0.5217,0,F000,302.51,314.56,65.3,32.19,828,802,6
PROD00322,2024-02-26,Morning,M002,OP018,Line 1,480,5,475,893,17,0.5217,0,F000,295.35,303.87,41.8,35.22,828,893,0
PROD00323,2024-02-26,Afternoon,M002,OP014,Line 1,480,17,463,778,15,0.5217,0,F000,306.32,319.25,52.3,39.88,828,778,13
PROD00324,2024-02-26,Night,M002,OP009,Line 1,480,3,477,781,23,0.5217,0,F000,299.41,308.74,62.9,42.23,828,781,12
PROD00325,2024-02-29,Morning,M002,OP020,Line 1,480,5,475,761,15,0.5217,0,F000,297.04,308.48,37.2,27.83,828,761,17
PROD00326,2024-02-29,Afternoon,M002,OP013,Line 1,480,3,477,781,15,0.5217,0,F000,302.36,314.83,74.1,37.27,828,781,12
PROD00327,2024-02-29,Night,M002,OP015,Line 1,480,14,466,772,23,0.5217,0,F000,298.13,308.73,50.3,30.93,828,772,14
PROD00328,2024-03-01,Morning,M002,OP012,Line 1,480,4,476,789,15,0.5217,0,F000,297.69,306.12,65.1,41.04,828,789,10
PROD00329,2024-03-01,Afternoon,M002,OP016,Line 1,480,6,474,861,17,0.5217,0,F000,300.15,310.86,55.9,46.82,828,861,0
PROD00330,2024-03-01,Night,M002,OP017,Line 1,480,4,476,794,23,0.5217,0,F000,301.05,311.81,69.2,28.52,828,794,8
PROD00331,2024-03-12,Morning,M002,OP005,Line 1,480,10,470,832,16,0.5217,0,F000,303.67,312.88,74.4,46.63,828,832,0
PROD00332,2024-03-12,Afternoon,M002,OP003,Line 1,480,125,355,607,121,0.5217,1,F001,303.46,315.85,68.4,26.89,828,607,57
PROD00333,2024-03-12,Night,M002,OP014,Line 1,480,31,449,752,85,0.5217,1,F005,294.11,307.62,59.9,36.38,828,752,19
PROD00334,2024-03-14,Morning,M002,OP010,Line 1,480,8,472,830,16,0.5217,0,F000,301.59,316.34,39.0,29.75,828,830,0
PROD00335,2024-03-14,Afternoon,M002,OP020,Line 1,480,14,466,865,17,0.5217,0,F000,299.61,311.61,53.9,30.71,828,865,0
PROD00336,2024-03-14,Night,M002,OP009,Line 1,480,10,470,743,22,0.5217,0,F000,304.36,318.59,48.3,32.24,828,743,22
PROD00337,2024-03-19,Morning,M002,OP005,Line 1,480,1,479,880,17,0.5217,0,F000,299.2,310.64,62.8,29.92,828,880,0
PROD00338,2024-03-19,Afternoon,M002,OP015,Line 1,480,11,469,854,17,0.5217,0,F000,302.3,312.55,64.2,39.28,828,854,0
PROD00339,2024-03-19,Night,M002,OP017,Line 1,480,12,468,848,25,0.5217,0,F000,300.36,314.11,55.6,30.54,828,848,0
PROD00340,2024-03-20,Morning,M002,OP002,Line 1,480,11,469,816,16,0.5217,0,F000,293.98,305.96,41.9,44.58,828,816,3
PROD00341,2024-03-20,Afternoon,M002,OP001,Line 1,480,7,473,884,17,0.5217,0,F000,299.32,313.08,55.2,40.18,828,884,0
PROD00342,2024-03-20,Night,M002,OP009,Line 1,480,7,473,811,24,0.5217,0,F000,297.7,312.42,54.0,38.54,828,811,4
PROD00343,2024-03-22,Morning,M002,OP007,Line 1,480,10,470,781,15,0.5217,0,F000,298.65,310.66,73.6,44.36,828,781,12
PROD00344,2024-03-22,Afternoon,M002,OP006,Line 1,480,6,474,747,14,0.5217,0,F000,301.17,314.63,65.7,27.94,828,747,21
PROD00345,2024-03-22,Night,M002,OP012,Line 1,480,0,480,793,23,0.5217,0,F000,300.87,315.64,60.7,36.48,828,793,9
PROD00346,2024-03-23,Morning,M002,OP012,Line 1,480,4,476,794,15,0.5217,0,F000,297.59,309.23,59.9,39.39,828,794,8
PROD00347,2024-03-23,Afternoon,M002,OP010,Line 1,480,8,472,784,15,0.5217,0,F000,298.62,308.97,46.1,34.02,828,784,11
PROD00348,2024-03-23,Night,M002,OP011,Line 1,480,7,473,779,23,0.5217,0,F000,296.85,305.25,69.3,43.65,828,779,12
PROD00349,2024-03-26,Morning,M002,OP019,Line 1,480,10,470,838,16,0.5217,0,F000,302.32,313.25,50.5,28.27,828,838,0
PROD00350,2024-03-26,Afternoon,M002,OP012,Line 1,480,5,475,856,17,0.5217,0,F000,299.96,312.76,60.5,37.22,828,856,0
PROD00351,2024-03-26,Night,M002,OP006,Line 1,480,13,467,861,25,0.5217,0,F000,301.35,310.03,40.1,32.51,828,861,0
PROD00352,2024-03-28,Morning,M002,OP011,Line 1,480,14,466,831,16,0.5217,0,F000,298.67,308.23,43.9,44.29,828,831,0
PROD00353,2024-03-28,Afternoon,M002,OP007,Line 1,480,8,472,812,16,0.5217,0,F000,300.74,313.18,58.2,39.85,828,812,4
PROD00354,2024-03-28,Night,M002,OP007,Line 1,480,13,467,791,23,0.5217,0,F000,300.67,310.76,37.2,43.99,828,791,9
PROD00355,2024-03-30,Morning,M002,OP006,Line 1,480,18,462,860,17,0.5217,0,F000,301.66,315.7,42.2,28.73,828,860,0
PROD00356,2024-03-30,Afternoon,M002,OP003,Line 1,480,2,478,821,16,0.5217,0,F000,299.86,309.33,65.9,39.38,828,821,1
PROD00357,2024-03-30,Night,M002,OP011,Line 1,480,6,474,810,24,0.5217,0,F000,296.92,304.95,56.4,42.2,828,810,4
PROD00358,2024-04-04,Morning,M002,OP010,Line 1,480,8,472,744,14,0.5217,0,F000,301.47,309.5,64.3,32.13,828,744,21
PROD00359,2024-04-04,Afternoon,M002,OP011,Line 1,480,6,474,835,16,0.5217,0,F000,302.78,312.87,46.6,42.12,828,835,0
PROD00360,2024-04-04,Night,M002,OP013,Line 1,480,10,470,758,22,0.5217,0,F000,304.85,319.82,54.6,42.21,828,758,18
PROD00361,2024-04-08,Morning,M002,OP009,Line 1,480,148,332,535,89,0.5217,1,F002,298.46,309.03,61.0,22.63,828,535,76
PROD00362,2024-04-08,Afternoon,M002,OP004,Line 1,480,9,471,830,16,0.5217,0,F000,299.02,307.36,39.3,43.96,828,830,0
PROD00363,2024-04-08,Night,M002,OP017,Line 1,480,6,474,829,24,0.5217,0,F000,298.29,311.16,60.2,33.69,828,829,0
PROD00364,2024-04-17,Morning,M002,OP004,Line 1,480,9,471,760,15,0.5217,0,F000,300.28,314.09,39.2,41.67,828,760,17
PROD00365,2024-04-17,Afternoon,M002,OP018,Line 1,480,7,473,836,16,0.5217,0,F000,300.99,315.8,49.3,35.74,828,836,0
PROD00366,2024-04-17,Night,M002,OP019,Line 1,480,4,476,892,26,0.5217,0,F000,294.43,304.74,35.1,41.16,828,892,0
PROD00367,2024-04-24,Morning,M002,OP010,Line 1,480,3,477,763,15,0.5217,0,F000,295.2,303.91,45.2,32.48,828,763,16
PROD00368,2024-04-24,Afternoon,M002,OP014,Line 1,480,2,478,877,17,0.5217,0,F000,299.65,313.77,69.1,35.09,828,877,0
PROD00369,2024-04-24,Night,M002,OP020,Line 1,480,3,477,867,26,0.5217,0,F000,305.62,318.26,41.8,34.97,828,867,0
PROD00370,2024-04-25,Morning,M002,OP013,Line 1,480,11,469,793,15,0.5217,0,F000,301.67,312.07,39.6,35.33,828,793,9
PROD00371,2024-04-25,Afternoon,M002,OP004,Line 1,480,7,473,807,16,0.5217,0,F000,301.37,310.3,64.1,47.06,828,807,5
PROD00372,2024-04-25,Night,M002,OP001,Line 1,480,8,472,864,25,0.5217,0,F000,298.81,311.56,42.3,35.1,828,864,0
PROD00373,2024-04-26,Morning,M002,OP011,Line 1,480,13,467,844,16,0.5217,0,F000,302.68,314.1,70.5,35.93,828,844,0
PROD00374,2024-04-26,Afternoon,M002,OP020,Line 1,480,55,425,770,128,0.5217,1,F006,297.83,307.4,73.2,41.05,828,770,15
PROD00375,2024-04-26,Night,M002,OP002,Line 1,480,9,471,777,23,0.5217,0,F000,297.45,308.14,68.6,38.61,828,777,13
PROD00376,2024-05-07,Morning,M002,OP009,Line 1,480,132,348,600,83,0.5217,1,F002,303.71,312.87,65.1,26.56,828,600,59
PROD00377,2024-05-07,Afternoon,M002,OP016,Line 1,480,135,345,584,103,0.5217,1,F002,302.86,314.87,38.5,28.91,828,584,63
PROD00378,2024-05-07,Night,M002,OP020,Line 1,480,1,479,815,24,0.5217,0,F000,301.55,309.8,57.0,44.44,828,815,3
PROD00379,2024-05-09,Morning,M002,OP011,Line 1,480,14,466,817,16,0.5217,0,F000,298.13,308.52,68.0,43.29,828,817,2
PROD00380,2024-05-09,Afternoon,M002,OP008,Line 1,480,9,471,812,16,0.5217,0,F000,297.27,309.87,63.6,29.87,828,812,4
PROD00381,2024-05-09,Night,M002,OP014,Line 1,480,77,403,759,87,0.5217,1,F003,295.38,303.7,41.6,27.15,828,759,18
PROD00382,2024-05-14,Morning,M002,OP011,Line 1,480,9,471,768,15,0.5217,0,F000,299.36,313.87,50.7,36.6,828,768,15
PROD00383,2024-05-14,Afternoon,M002,OP005,Line 1,480,6,474,887,17,0.5217,0,F000,302.09,315.5,53.0,40.77,828,887,0
PROD00384,2024-05-14,Night,M002,OP006,Line 1,480,0,480,869,26,0.5217,0,F000,296.59,308.46,52.3,39.7,828,869,0
PROD00385,2024-05-16,Morning,M002,OP020,Line 1,480,4,476,874,17,0.5217,0,F000,303.49,315.73,47.9,45.3,828,874,0
PROD00386,2024-05-16,Afternoon,M002,OP014,Line 1,480,11,469,778,15,0.5217,0,F000,302.66,317.41,73.8,36.32,828,778,13
PROD00387,2024-05-16,Night,M002,OP007,Line 1,480,14,466,810,24,0.5217,0,F000,302.09,312.29,64.5,38.08,828,810,4
