Product ID,Type,Factory_ID
L48033,L,Factory_A_Cairo
M15714,M,Factory_A_Cairo
L48035,L,Factory_B_Alex
L48036,L,Factory_B_Alex
M15717,M,Factory_A_Cairo
M15718,M,Factory_B_Alex
H30273,H,Factory_A_Cairo
H30274,H,Factory_B_Alex
M15721,M,Factory_C_Giza
H30276,H,Factory_C_Giza
L48043,L,Factory_C_Giza
M15724,M,Factory_C_Giza
L48045,L,Factory_C_Giza
L48046,L,Factory_A_Cairo
H30281,H,Factory_C_Giza
M15728,M,Factory_C_Giza
L48049,L,Factory_C_Giza
L48050,L,Factory_C_Giza
L48051,L,Factory_B_Alex
M15732,M,Factory_A_Cairo
L48053,L,Factory_C_Giza
L48054,L,Factory_C_Giza
M15735,M,Factory_C_Giza
L48056,L,Factory_A_Cairo
M15737,M,Factory_B_Alex
M15738,M,Factory_A_Cairo
L48059,L,Factory_B_Alex
M15740,M,Factory_C_Giza
L48061,L,Factory_C_Giza
M15742,M,Factory_A_Cairo
L48063,L,Factory_A_Cairo
L48064,L,Factory_B_Alex
L48065,L,Factory_B_Alex
L48066,L,Factory_A_Cairo
H30301,H,Factory_B_Alex
M15748,M,Factory_A_Cairo
L48069,L,Factory_B_Alex
L48070,L,Factory_A_Cairo
L48071,L,Factory_A_Cairo
L48072,L,Factory_A_Cairo
M15753,M,Factory_B_Alex
L48074,L,Factory_B_Alex
M15755,M,Factory_B_Alex
L48076,L,Factory_A_Cairo
L48077,L,Factory_B_Alex
L48078,L,Factory_B_Alex
H30313,H,Factory_A_Cairo
L48080,L,Factory_C_Giza
H30315,H,Factory_A_Cairo
L48082,L,Factory_B_Alex
L48083,L,Factory_A_Cairo
H30318,H,Factory_C_Giza
L48085,L,Factory_A_Cairo
M15766,M,Factory_B_Alex
M15767,M,Factory_C_Giza
M15768,M,Factory_B_Alex
L48089,L,Factory_C_Giza
L48090,L,Factory_C_Giza
M15771,M,Factory_A_Cairo
L48092,L,Factory_A_Cairo
L48093,L,Factory_B_Alex
M15774,M,Factory_A_Cairo
M15775,M,Factory_A_Cairo
M15776,M,Factory_C_Giza
L48097,L,Factory_A_Cairo
M15778,M,Factory_C_Giza
L48099,L,Factory_C_Giza
M15780,M,Factory_C_Giza
H30335,H,Factory_B_Alex
M15782,M,Factory_B_Alex
M15783,M,Factory_B_Alex
L48104,L,Factory_C_Giza
H30339,H,Factory_B_Alex
L48106,L,Factory_B_Alex
H30341,H,Factory_A_Cairo
L48108,L,Factory_B_Alex
L48109,L,Factory_B_Alex
M15790,M,Factory_C_Giza
L48111,L,Factory_C_Giza
L48112,L,Factory_C_Giza
L48113,L,Factory_C_Giza
M15794,M,Factory_C_Giza
M15795,M,Factory_C_Giza
M15796,M,Factory_B_Alex
L48117,L,Factory_C_Giza
L48118,L,Factory_C_Giza
L48119,L,Factory_A_Cairo
L48120,L,Factory_B_Alex
L48121,L,Factory_B_Alex
M15802,M,Factory_B_Alex
M15803,M,Factory_C_Giza
M15804,M,Factory_C_Giza
M15805,M,Factory_C_Giza
L48126,L,Factory_A_Cairo
L48127,L,Factory_C_Giza
M15808,M,Factory_A_Cairo
L48129,L,Factory_B_Alex
L48130,L,Factory_C_Giza
H30365,H,Factory_A_Cairo
L48132,L,Factory_A_Cairo
L48133,L,Factory_C_Giza
H30368,H,Factory_B_Alex
L48135,L,Factory_B_Alex
H30370,H,Factory_B_Alex
M15817,M,Factory_A_Cairo
L48138,L,Factory_A_Cairo
L48139,L,Factory_A_Cairo
L48140,L,Factory_A_Cairo
L48141,L,Factory_B_Alex
M15822,M,Factory_C_Giza
L48143,L,Factory_A_Cairo
L48144,L,Factory_A_Cairo
L48145,L,Factory_B_Alex
M15826,M,Factory_C_Giza
M15827,M,Factory_C_Giza
L48148,L,Factory_B_Alex
L48149,L,Factory_B_Alex
L48150,L,Factory_C_Giza
L48151,L,Factory_A_Cairo
L48152,L,Factory_C_Giza
L48153,L,Factory_B_Alex
L48154,L,Factory_A_Cairo
M15835,M,Factory_A_Cairo
M15836,M,Factory_B_Alex
L48157,L,Factory_B_Alex
M15838,M,Factory_B_Alex
L48159,L,Factory_C_Giza
L48160,L,Factory_C_Giza
L48161,L,Factory_A_Cairo
L48162,L,Factory_B_Alex
L48163,L,Factory_A_Cairo
L48164,L,Factory_A_Cairo
L48165,L,Factory_A_Cairo
H30400,H,Factory_A_Cairo
M15847,M,Factory_B_Alex
H30402,H,Factory_A_Cairo
M15849,M,Factory_B_Alex
L48170,L,Factory_B_Alex
M15851,M,Factory_C_Giza
L48172,L,Factory_B_Alex
M15853,M,Factory_C_Giza
M15854,M,Factory_B_Alex
L48175,L,Factory_B_Alex
M15856,M,Factory_B_Alex
M15857,M,Factory_C_Giza
M15858,M,Factory_C_Giza
L48179,L,Factory_A_Cairo
L48180,L,Factory_C_Giza
L48181,L,Factory_C_Giza
L48182,L,Factory_C_Giza
L48183,L,Factory_C_Giza
H30418,H,Factory_A_Cairo
L48185,L,Factory_C_Giza
L48186,L,Factory_B_Alex
M15867,M,Factory_B_Alex
L48188,L,Factory_C_Giza
M15869,M,Factory_C_Giza
M15870,M,Factory_B_Alex
M15871,M,Factory_B_Alex
M15872,M,Factory_A_Cairo
M15873,M,Factory_B_Alex
L48194,L,Factory_B_Alex
L48195,L,Factory_C_Giza
M15876,M,Factory_B_Alex
L48197,L,Factory_A_Cairo
L48198,L,Factory_B_Alex
L48199,L,Factory_C_Giza
L48200,L,Factory_C_Giza
M15881,M,Factory_B_Alex
L48202,L,Factory_C_Giza
L48203,L,Factory_A_Cairo
L48204,L,Factory_A_Cairo
L48205,L,Factory_B_Alex
L48206,L,Factory_B_Alex
M15887,M,Factory_B_Alex
L48208,L,Factory_C_Giza
M15889,M,Factory_A_Cairo
L48210,L,Factory_A_Cairo
L48211,L,Factory_C_Giza
L48212,L,Factory_A_Cairo
H30447,H,Factory_B_Alex
M15894,M,Factory_B_Alex
L48215,L,Factory_B_Alex
M15896,M,Factory_A_Cairo
H30451,H,Factory_B_Alex
L48218,L,Factory_C_Giza
L48219,L,Factory_C_Giza
L48220,L,Factory_A_Cairo
L48221,L,Factory_C_Giza
L48222,L,Factory_C_Giza
L48223,L,Factory_A_Cairo
L48224,L,Factory_B_Alex
H30459,H,Factory_B_Alex
L48226,L,Factory_B_Alex
M15907,M,Factory_A_Cairo
L48228,L,Factory_C_Giza
L48229,L,Factory_B_Alex
L48230,L,Factory_B_Alex
L48231,L,Factory_A_Cairo
L48232,L,Factory_B_Alex
M15913,M,Factory_A_Cairo
H30468,H,Factory_C_Giza
L48235,L,Factory_A_Cairo
L48236,L,Factory_A_Cairo
L48237,L,Factory_A_Cairo
L48238,L,Factory_A_Cairo
M15919,M,Factory_C_Giza
H30474,H,Factory_C_Giza
L48241,L,Factory_B_Alex
L48242,L,Factory_C_Giza
M15923,M,Factory_C_Giza
M15924,M,Factory_B_Alex
L48245,L,Factory_C_Giza
M15926,M,Factory_A_Cairo
L48247,L,Factory_A_Cairo
L48248,L,Factory_B_Alex
M15929,M,Factory_B_Alex
M15930,M,Factory_B_Alex
L48251,L,Factory_A_Cairo
M15932,M,Factory_C_Giza
L48253,L,Factory_A_Cairo
L48254,L,Factory_B_Alex
H30489,H,Factory_C_Giza
L48256,L,Factory_C_Giza
L48257,L,Factory_A_Cairo
H30492,H,Factory_B_Alex
L48259,L,Factory_A_Cairo
L48260,L,Factory_C_Giza
L48261,L,Factory_A_Cairo
H30496,H,Factory_A_Cairo
L48263,L,Factory_B_Alex
M15944,M,Factory_B_Alex
L48265,L,Factory_C_Giza
L48266,L,Factory_A_Cairo
H30501,H,Factory_A_Cairo
M15948,M,Factory_A_Cairo
M15949,M,Factory_C_Giza
L48270,L,Factory_C_Giza
L48271,L,Factory_B_Alex
M15952,M,Factory_B_Alex
M15953,M,Factory_B_Alex
L48274,L,Factory_A_Cairo
L48275,L,Factory_A_Cairo
L48276,L,Factory_B_Alex
H30511,H,Factory_A_Cairo
M15958,M,Factory_B_Alex
M15959,M,Factory_C_Giza
H30514,H,Factory_B_Alex
H30515,H,Factory_C_Giza
L48282,L,Factory_A_Cairo
M15963,M,Factory_B_Alex
L48284,L,Factory_A_Cairo
M15965,M,Factory_C_Giza
L48286,L,Factory_C_Giza
M15967,M,Factory_C_Giza
L48288,L,Factory_A_Cairo
L48289,L,Factory_A_Cairo
L48290,L,Factory_A_Cairo
H30525,H,Factory_A_Cairo
M15972,M,Factory_C_Giza
M15973,M,Factory_C_Giza
H30528,H,Factory_B_Alex
M15975,M,Factory_B_Alex
L48296,L,Factory_A_Cairo
L48297,L,Factory_C_Giza
L48298,L,Factory_C_Giza
L48299,L,Factory_C_Giza
H30534,H,Factory_B_Alex
L48301,L,Factory_B_Alex
L48302,L,Factory_C_Giza
H30537,H,Factory_C_Giza
M15984,M,Factory_C_Giza
M15985,M,Factory_B_Alex
L48306,L,Factory_C_Giza
M15987,M,Factory_C_Giza
M15988,M,Factory_A_Cairo
L48309,L,Factory_A_Cairo
L48310,L,Factory_B_Alex
L48311,L,Factory_C_Giza
L48312,L,Factory_C_Giza
M15993,M,Factory_A_Cairo
M15994,M,Factory_B_Alex
L48315,L,Factory_A_Cairo
L48316,L,Factory_A_Cairo
L48317,L,Factory_A_Cairo
L48318,L,Factory_A_Cairo
M15999,M,Factory_C_Giza
M16000,M,Factory_C_Giza
L48321,L,Factory_A_Cairo
L48322,L,Factory_B_Alex
L48323,L,Factory_B_Alex
L48324,L,Factory_B_Alex
L48325,L,Factory_B_Alex
L48326,L,Factory_A_Cairo
M16007,M,Factory_C_Giza
L48328,L,Factory_B_Alex
L48329,L,Factory_A_Cairo
L48330,L,Factory_B_Alex
L48331,L,Factory_B_Alex
L48332,L,Factory_A_Cairo
H30567,H,Factory_C_Giza
L48334,L,Factory_C_Giza
H30569,H,Factory_A_Cairo
H30570,H,Factory_C_Giza
L48337,L,Factory_A_Cairo
L48338,L,Factory_A_Cairo
L48339,L,Factory_A_Cairo
H30574,H,Factory_C_Giza
L48341,L,Factory_A_Cairo
L48342,L,Factory_B_Alex
L48343,L,Factory_C_Giza
L48344,L,Factory_C_Giza
L48345,L,Factory_C_Giza
M16026,M,Factory_C_Giza
L48347,L,Factory_B_Alex
L48348,L,Factory_C_Giza
L48349,L,Factory_C_Giza
M16030,M,Factory_A_Cairo
H30585,H,Factory_C_Giza
L48352,L,Factory_B_Alex
H30587,H,Factory_B_Alex
M16034,M,Factory_B_Alex
M16035,M,Factory_B_Alex
M16036,M,Factory_C_Giza
M16037,M,Factory_C_Giza
L48358,L,Factory_B_Alex
L48359,L,Factory_B_Alex
H30594,H,Factory_C_Giza
L48361,L,Factory_B_Alex
L48362,L,Factory_A_Cairo
L48363,L,Factory_B_Alex
L48364,L,Factory_B_Alex
L48365,L,Factory_A_Cairo
L48366,L,Factory_A_Cairo
M16047,M,Factory_C_Giza
L48368,L,Factory_C_Giza
M16049,M,Factory_A_Cairo
L48370,L,Factory_A_Cairo
M16051,M,Factory_C_Giza
M16052,M,Factory_B_Alex
L48373,L,Factory_A_Cairo
M16054,M,Factory_C_Giza
M16055,M,Factory_B_Alex
M16056,M,Factory_A_Cairo
M16057,M,Factory_B_Alex
H30612,H,Factory_C_Giza
M16059,M,Factory_A_Cairo
M16060,M,Factory_B_Alex
L48381,L,Factory_A_Cairo
M16062,M,Factory_B_Alex
H30617,H,Factory_C_Giza
L48384,L,Factory_C_Giza
L48385,L,Factory_A_Cairo
H30620,H,Factory_B_Alex
M16067,M,Factory_A_Cairo
L48388,L,Factory_A_Cairo
H30623,H,Factory_B_Alex
L48390,L,Factory_B_Alex
H30625,H,Factory_B_Alex
L48392,L,Factory_C_Giza
M16073,M,Factory_A_Cairo
M16074,M,Factory_A_Cairo
L48395,L,Factory_C_Giza
L48396,L,Factory_B_Alex
L48397,L,Factory_C_Giza
M16078,M,Factory_C_Giza
M16079,M,Factory_C_Giza
L48400,L,Factory_A_Cairo
M16081,M,Factory_C_Giza
L48402,L,Factory_A_Cairo
L48403,L,Factory_A_Cairo
L48404,L,Factory_A_Cairo
H30639,H,Factory_B_Alex
L48406,L,Factory_A_Cairo
L48407,L,Factory_A_Cairo
M16088,M,Factory_B_Alex
L48409,L,Factory_A_Cairo
M16090,M,Factory_C_Giza
M16091,M,Factory_C_Giza
L48412,L,Factory_A_Cairo
M16093,M,Factory_B_Alex
H30648,H,Factory_C_Giza
H30649,H,Factory_B_Alex
H30650,H,Factory_B_Alex
M16097,M,Factory_C_Giza
M16098,M,Factory_B_Alex
H30653,H,Factory_C_Giza
L48420,L,Factory_B_Alex
M16101,M,Factory_C_Giza
L48422,L,Factory_A_Cairo
M16103,M,Factory_C_Giza
L48424,L,Factory_C_Giza
M16105,M,Factory_C_Giza
H30660,H,Factory_C_Giza
L48427,L,Factory_B_Alex
L48428,L,Factory_A_Cairo
L48429,L,Factory_C_Giza
L48430,L,Factory_B_Alex
M16111,M,Factory_A_Cairo
L48432,L,Factory_A_Cairo
L48433,L,Factory_A_Cairo
H30668,H,Factory_A_Cairo
H30669,H,Factory_C_Giza
M16116,M,Factory_C_Giza
L48437,L,Factory_B_Alex
L48438,L,Factory_B_Alex
M16119,M,Factory_B_Alex
L48440,L,Factory_A_Cairo
H30675,H,Factory_A_Cairo
H30676,H,Factory_C_Giza
L48443,L,Factory_A_Cairo
M16124,M,Factory_A_Cairo
L48445,L,Factory_A_Cairo
L48446,L,Factory_B_Alex
M16127,M,Factory_B_Alex
L48448,L,Factory_C_Giza
L48449,L,Factory_A_Cairo
M16130,M,Factory_A_Cairo
H30685,H,Factory_C_Giza
H30686,H,Factory_A_Cairo
L48453,L,Factory_A_Cairo
H30688,H,Factory_B_Alex
M16135,M,Factory_C_Giza
M16136,M,Factory_C_Giza
M16137,M,Factory_C_Giza
L48458,L,Factory_C_Giza
M16139,M,Factory_B_Alex
H30694,H,Factory_B_Alex
H30695,H,Factory_A_Cairo
L48462,L,Factory_A_Cairo
L48463,L,Factory_A_Cairo
L48464,L,Factory_A_Cairo
M16145,M,Factory_B_Alex
L48466,L,Factory_C_Giza
L48467,L,Factory_B_Alex
M16148,M,Factory_A_Cairo
M16149,M,Factory_B_Alex
L48470,L,Factory_C_Giza
M16151,M,Factory_C_Giza
M16152,M,Factory_B_Alex
H30707,H,Factory_B_Alex
L48474,L,Factory_B_Alex
L48475,L,Factory_A_Cairo
L48476,L,Factory_B_Alex
L48477,L,Factory_B_Alex
M16158,M,Factory_B_Alex
M16159,M,Factory_C_Giza
L48480,L,Factory_C_Giza
L48481,L,Factory_A_Cairo
L48482,L,Factory_A_Cairo
L48483,L,Factory_C_Giza
L48484,L,Factory_C_Giza
L48485,L,Factory_C_Giza
L48486,L,Factory_B_Alex
L48487,L,Factory_B_Alex
L48488,L,Factory_C_Giza
L48489,L,Factory_B_Alex
L48490,L,Factory_B_Alex
L48491,L,Factory_A_Cairo
L48492,L,Factory_C_Giza
L48493,L,Factory_C_Giza
M16174,M,Factory_B_Alex
L48495,L,Factory_C_Giza
L48496,L,Factory_A_Cairo
L48497,L,Factory_A_Cairo
M16178,M,Factory_A_Cairo
L48499,L,Factory_C_Giza
M16180,M,Factory_C_Giza
L48501,L,Factory_C_Giza
H30736,H,Factory_C_Giza
L48503,L,Factory_C_Giza
M16184,M,Factory_A_Cairo
H30739,H,Factory_B_Alex
L48506,L,Factory_A_Cairo
L48507,L,Factory_C_Giza
M16188,M,Factory_A_Cairo
H30743,H,Factory_C_Giza
L48510,L,Factory_C_Giza
H30745,H,Factory_A_Cairo
L48512,L,Factory_C_Giza
M16193,M,Factory_B_Alex
L48514,L,Factory_C_Giza
L48515,L,Factory_B_Alex
L48516,L,Factory_B_Alex
H30751,H,Factory_C_Giza
L48518,L,Factory_A_Cairo
M16199,M,Factory_B_Alex
L48520,L,Factory_A_Cairo
M16201,M,Factory_B_Alex
M16202,M,Factory_C_Giza
L48523,L,Factory_C_Giza
L48524,L,Factory_B_Alex
L48525,L,Factory_C_Giza
L48526,L,Factory_B_Alex
L48527,L,Factory_C_Giza
L48528,L,Factory_A_Cairo
L48529,L,Factory_C_Giza
L48530,L,Factory_A_Cairo
L48531,L,Factory_C_Giza
M16212,M,Factory_A_Cairo
M16213,M,Factory_C_Giza
L48534,L,Factory_A_Cairo
M16215,M,Factory_B_Alex
L48536,L,Factory_B_Alex
L48537,L,Factory_A_Cairo
M16218,M,Factory_C_Giza
L48539,L,Factory_A_Cairo
H30774,H,Factory_C_Giza
M16221,M,Factory_B_Alex
L48542,L,Factory_C_Giza
L48543,L,Factory_B_Alex
L48544,L,Factory_C_Giza
L48545,L,Factory_C_Giza
M16226,M,Factory_C_Giza
M16227,M,Factory_A_Cairo
H30782,H,Factory_A_Cairo
M16229,M,Factory_B_Alex
L48550,L,Factory_B_Alex
M16231,M,Factory_A_Cairo
M16232,M,Factory_B_Alex
M16233,M,Factory_A_Cairo
L48554,L,Factory_C_Giza
M16235,M,Factory_B_Alex
M16236,M,Factory_B_Alex
L48557,L,Factory_A_Cairo
H30792,H,Factory_B_Alex
L48559,L,Factory_B_Alex
L48560,L,Factory_C_Giza
M16241,M,Factory_B_Alex
L48562,L,Factory_C_Giza
M16243,M,Factory_A_Cairo
L48564,L,Factory_B_Alex
M16245,M,Factory_C_Giza
L48566,L,Factory_A_Cairo
L48567,L,Factory_B_Alex
H30802,H,Factory_A_Cairo
L48569,L,Factory_B_Alex
L48570,L,Factory_A_Cairo
L48571,L,Factory_A_Cairo
M16252,M,Factory_C_Giza
L48573,L,Factory_A_Cairo
L48574,L,Factory_B_Alex
L48575,L,Factory_B_Alex
L48576,L,Factory_C_Giza
L48577,L,Factory_B_Alex
L48578,L,Factory_B_Alex
L48579,L,Factory_B_Alex
H30814,H,Factory_A_Cairo
H30815,H,Factory_A_Cairo
M16262,M,Factory_B_Alex
L48583,L,Factory_C_Giza
M16264,M,Factory_A_Cairo
L48585,L,Factory_C_Giza
L48586,L,Factory_B_Alex
L48587,L,Factory_B_Alex
L48588,L,Factory_A_Cairo
L48589,L,Factory_B_Alex
M16270,M,Factory_A_Cairo
L48591,L,Factory_B_Alex
M16272,M,Factory_B_Alex
M16273,M,Factory_A_Cairo
M16274,M,Factory_A_Cairo
L48595,L,Factory_A_Cairo
M16276,M,Factory_B_Alex
L48597,L,Factory_B_Alex
L48598,L,Factory_C_Giza
L48599,L,Factory_A_Cairo
M16280,M,Factory_B_Alex
L48601,L,Factory_B_Alex
L48602,L,Factory_A_Cairo
L48603,L,Factory_C_Giza
L48604,L,Factory_A_Cairo
L48605,L,Factory_C_Giza
M16286,M,Factory_B_Alex
L48607,L,Factory_C_Giza
L48608,L,Factory_B_Alex
M16289,M,Factory_A_Cairo
L48610,L,Factory_A_Cairo
M16291,M,Factory_A_Cairo
L48612,L,Factory_C_Giza
L48613,L,Factory_B_Alex
M16294,M,Factory_A_Cairo
H30849,H,Factory_A_Cairo
H30850,H,Factory_B_Alex
H30851,H,Factory_A_Cairo
L48618,L,Factory_B_Alex
M16299,M,Factory_B_Alex
M16300,M,Factory_B_Alex
L48621,L,Factory_B_Alex
M16302,M,Factory_B_Alex
L48623,L,Factory_C_Giza
L48624,L,Factory_A_Cairo
L48625,L,Factory_C_Giza
M16306,M,Factory_A_Cairo
M16307,M,Factory_C_Giza
M16308,M,Factory_B_Alex
H30863,H,Factory_A_Cairo
M16310,M,Factory_A_Cairo
L48631,L,Factory_C_Giza
L48632,L,Factory_C_Giza
L48633,L,Factory_A_Cairo
L48634,L,Factory_C_Giza
L48635,L,Factory_C_Giza
L48636,L,Factory_C_Giza
L48637,L,Factory_B_Alex
L48638,L,Factory_B_Alex
L48639,L,Factory_C_Giza
L48640,L,Factory_C_Giza
L48641,L,Factory_B_Alex
L48642,L,Factory_B_Alex
L48643,L,Factory_A_Cairo
L48644,L,Factory_A_Cairo
L48645,L,Factory_B_Alex
L48646,L,Factory_C_Giza
L48647,L,Factory_C_Giza
M16328,M,Factory_C_Giza
L48649,L,Factory_C_Giza
L48650,L,Factory_A_Cairo
L48651,L,Factory_B_Alex
M16332,M,Factory_C_Giza
M16333,M,Factory_A_Cairo
M16334,M,Factory_C_Giza
M16335,M,Factory_B_Alex
L48656,L,Factory_A_Cairo
L48657,L,Factory_B_Alex
L48658,L,Factory_B_Alex
L48659,L,Factory_A_Cairo
M16340,M,Factory_A_Cairo
M16341,M,Factory_A_Cairo
M16342,M,Factory_A_Cairo
L48663,L,Factory_A_Cairo
M16344,M,Factory_A_Cairo
M16345,M,Factory_A_Cairo
M16346,M,Factory_C_Giza
L48667,L,Factory_B_Alex
L48668,L,Factory_A_Cairo
M16349,M,Factory_C_Giza
L48670,L,Factory_C_Giza
M16351,M,Factory_C_Giza
M16352,M,Factory_B_Alex
L48673,L,Factory_A_Cairo
M16354,M,Factory_C_Giza
H30909,H,Factory_B_Alex
L48676,L,Factory_B_Alex
L48677,L,Factory_B_Alex
L48678,L,Factory_C_Giza
M16359,M,Factory_A_Cairo
M16360,M,Factory_C_Giza
M16361,M,Factory_C_Giza
L48682,L,Factory_A_Cairo
L48683,L,Factory_A_Cairo
L48684,L,Factory_A_Cairo
L48685,L,Factory_B_Alex
L48686,L,Factory_A_Cairo
M16367,M,Factory_C_Giza
M16368,M,Factory_A_Cairo
L48689,L,Factory_C_Giza
M16370,M,Factory_B_Alex
L48691,L,Factory_C_Giza
H30926,H,Factory_C_Giza
L48693,L,Factory_A_Cairo
M16374,M,Factory_A_Cairo
M16375,M,Factory_C_Giza
L48696,L,Factory_A_Cairo
M16377,M,Factory_B_Alex
H30932,H,Factory_B_Alex
M16379,M,Factory_A_Cairo
L48700,L,Factory_B_Alex
M16381,M,Factory_A_Cairo
H30936,H,Factory_C_Giza
L48703,L,Factory_C_Giza
L48704,L,Factory_B_Alex
L48705,L,Factory_A_Cairo
L48706,L,Factory_A_Cairo
H30941,H,Factory_B_Alex
L48708,L,Factory_C_Giza
L48709,L,Factory_B_Alex
L48710,L,Factory_C_Giza
H30945,H,Factory_A_Cairo
M16392,M,Factory_C_Giza
M16393,M,Factory_B_Alex
L48714,L,Factory_A_Cairo
L48715,L,Factory_B_Alex
M16396,M,Factory_B_Alex
M16397,M,Factory_C_Giza
L48718,L,Factory_B_Alex
M16399,M,Factory_C_Giza
M16400,M,Factory_A_Cairo
L48721,L,Factory_C_Giza
L48722,L,Factory_A_Cairo
L48723,L,Factory_C_Giza
L48724,L,Factory_B_Alex
M16405,M,Factory_C_Giza
L48726,L,Factory_C_Giza
L48727,L,Factory_A_Cairo
M16408,M,Factory_B_Alex
L48729,L,Factory_C_Giza
L48730,L,Factory_B_Alex
L48731,L,Factory_C_Giza
L48732,L,Factory_C_Giza
L48733,L,Factory_B_Alex
M16414,M,Factory_C_Giza
L48735,L,Factory_B_Alex
H30970,H,Factory_C_Giza
L48737,L,Factory_A_Cairo
M16418,M,Factory_B_Alex
L48739,L,Factory_C_Giza
M16420,M,Factory_C_Giza
L48741,L,Factory_A_Cairo
L48742,L,Factory_B_Alex
L48743,L,Factory_C_Giza
M16424,M,Factory_A_Cairo
L48745,L,Factory_C_Giza
M16426,M,Factory_B_Alex
L48747,L,Factory_C_Giza
L48748,L,Factory_C_Giza
M16429,M,Factory_C_Giza
L48750,L,Factory_C_Giza
L48751,L,Factory_A_Cairo
L48752,L,Factory_A_Cairo
L48753,L,Factory_B_Alex
L48754,L,Factory_A_Cairo
L48755,L,Factory_A_Cairo
L48756,L,Factory_B_Alex
L48757,L,Factory_A_Cairo
L48758,L,Factory_A_Cairo
L48759,L,Factory_B_Alex
M16440,M,Factory_B_Alex
M16441,M,Factory_B_Alex
H30996,H,Factory_C_Giza
L48763,L,Factory_C_Giza
M16444,M,Factory_B_Alex
L48765,L,Factory_B_Alex
M16446,M,Factory_B_Alex
M16447,M,Factory_C_Giza
L48768,L,Factory_C_Giza
M16449,M,Factory_A_Cairo
L48770,L,Factory_A_Cairo
L48771,L,Factory_B_Alex
L48772,L,Factory_C_Giza
L48773,L,Factory_C_Giza
M16454,M,Factory_C_Giza
L48775,L,Factory_B_Alex
L48776,L,Factory_A_Cairo
L48777,L,Factory_B_Alex
L48778,L,Factory_A_Cairo
L48779,L,Factory_A_Cairo
M16460,M,Factory_B_Alex
L48781,L,Factory_A_Cairo
H31016,H,Factory_A_Cairo
M16463,M,Factory_C_Giza
L48784,L,Factory_A_Cairo
L48785,L,Factory_B_Alex
L48786,L,Factory_B_Alex
L48787,L,Factory_A_Cairo
L48788,L,Factory_C_Giza
L48789,L,Factory_C_Giza
L48790,L,Factory_A_Cairo
M16471,M,Factory_A_Cairo
M16472,M,Factory_B_Alex
L48793,L,Factory_A_Cairo
M16474,M,Factory_C_Giza
L48795,L,Factory_A_Cairo
H31030,H,Factory_B_Alex
L48797,L,Factory_B_Alex
L48798,L,Factory_B_Alex
L48799,L,Factory_B_Alex
L48800,L,Factory_B_Alex
L48801,L,Factory_A_Cairo
H31036,H,Factory_A_Cairo
L48803,L,Factory_A_Cairo
M16484,M,Factory_A_Cairo
L48805,L,Factory_B_Alex
M16486,M,Factory_C_Giza
L48807,L,Factory_A_Cairo
L48808,L,Factory_C_Giza
M16489,M,Factory_A_Cairo
L48810,L,Factory_A_Cairo
L48811,L,Factory_C_Giza
L48812,L,Factory_B_Alex
L48813,L,Factory_A_Cairo
H31048,H,Factory_A_Cairo
L48815,L,Factory_A_Cairo
L48816,L,Factory_C_Giza
L48817,L,Factory_B_Alex
L48818,L,Factory_C_Giza
M16499,M,Factory_C_Giza
L48820,L,Factory_B_Alex
M16501,M,Factory_C_Giza
H31056,H,Factory_B_Alex
L48823,L,Factory_A_Cairo
L48824,L,Factory_B_Alex
L48825,L,Factory_A_Cairo
M16506,M,Factory_C_Giza
L48827,L,Factory_C_Giza
L48828,L,Factory_A_Cairo
H31063,H,Factory_C_Giza
M16510,M,Factory_B_Alex
L48831,L,Factory_A_Cairo
H31066,H,Factory_C_Giza
L48833,L,Factory_A_Cairo
L48834,L,Factory_B_Alex
M16515,M,Factory_B_Alex
L48836,L,Factory_C_Giza
M16517,M,Factory_B_Alex
H31072,H,Factory_A_Cairo
L48839,L,Factory_B_Alex
L48840,L,Factory_A_Cairo
M16521,M,Factory_A_Cairo
H31076,H,Factory_B_Alex
M16523,M,Factory_C_Giza
L48844,L,Factory_B_Alex
H31079,H,Factory_A_Cairo
L48846,L,Factory_A_Cairo
L48847,L,Factory_B_Alex
L48848,L,Factory_C_Giza
L48849,L,Factory_C_Giza
L48850,L,Factory_A_Cairo
L48851,L,Factory_A_Cairo
L48852,L,Factory_C_Giza
M16533,M,Factory_B_Alex
L48854,L,Factory_A_Cairo
L48855,L,Factory_A_Cairo
H31090,H,Factory_C_Giza
M16537,M,Factory_B_Alex
L48858,L,Factory_C_Giza
L48859,L,Factory_B_Alex
M16540,M,Factory_B_Alex
M16541,M,Factory_B_Alex
H31096,H,Factory_A_Cairo
M16543,M,Factory_C_Giza
L48864,L,Factory_C_Giza
L48865,L,Factory_B_Alex
H31100,H,Factory_A_Cairo
L48867,L,Factory_A_Cairo
L48868,L,Factory_C_Giza
L48869,L,Factory_A_Cairo
M16550,M,Factory_A_Cairo
L48871,L,Factory_B_Alex
M16552,M,Factory_A_Cairo
H31107,H,Factory_B_Alex
L48874,L,Factory_C_Giza
L48875,L,Factory_A_Cairo
L48876,L,Factory_C_Giza
M16557,M,Factory_C_Giza
L48878,L,Factory_A_Cairo
L48879,L,Factory_A_Cairo
M16560,M,Factory_C_Giza
L48881,L,Factory_A_Cairo
L48882,L,Factory_B_Alex
M16563,M,Factory_B_Alex
M16564,M,Factory_A_Cairo
M16565,M,Factory_C_Giza
L48886,L,Factory_A_Cairo
L48887,L,Factory_A_Cairo
L48888,L,Factory_C_Giza
