UDI,Timestamp,Product ID,Planned_Time_mins,Ideal_Cycle_Time_mins_per_piece,Total_Pieces,Defective_Pieces
479,2024-01-04 15:40:00,L47658,10,0.2,47,2
480,2024-01-04 15:50:00,M15339,10,0.2,50,2
481,2024-01-04 16:00:00,L47660,10,0.2,45,0
482,2024-01-04 16:10:00,M15341,10,0.2,50,0
483,2024-01-04 16:20:00,L47662,10,0.2,47,2
484,2024-01-04 16:30:00,L47663,10,0.2,48,0
485,2024-01-04 16:40:00,L47664,10,0.2,46,0
486,2024-01-04 16:50:00,M15345,10,0.2,48,2
487,2024-01-04 17:00:00,M15346,10,0.2,50,1
488,2024-01-04 17:10:00,M15347,10,0.2,50,0
489,2024-01-04 17:20:00,L47668,10,0.2,50,1
490,2024-01-04 17:30:00,M15349,10,0.2,45,1
491,2024-01-04 17:40:00,L47670,10,0.2,49,0
492,2024-01-04 17:50:00,L47671,10,0.2,50,1
493,2024-01-04 18:00:00,L47672,10,0.2,48,2
494,2024-01-04 18:10:00,L47673,10,0.2,46,0
495,2024-01-04 18:20:00,L47674,10,0.2,50,0
496,2024-01-04 18:30:00,H29909,10,0.2,50,1
497,2024-01-04 18:40:00,M15356,10,0.2,50,0
498,2024-01-04 18:50:00,L47677,10,0.2,45,0
499,2024-01-04 19:00:00,L47678,10,0.2,50,1
500,2024-01-04 19:10:00,L47679,10,0.2,48,1
501,2024-01-04 19:20:00,M15360,10,0.2,47,0
502,2024-01-04 19:30:00,M15361,10,0.2,49,0
503,2024-01-04 19:40:00,L47682,10,0.2,50,2
504,2024-01-04 19:50:00,M15363,10,0.2,45,2
505,2024-01-04 20:00:00,M15364,10,0.2,48,0
506,2024-01-04 20:10:00,L47685,10,0.2,50,0
507,2024-01-04 20:20:00,L47686,10,0.2,45,2
508,2024-01-04 20:30:00,H29921,10,0.2,47,1
509,2024-01-04 20:40:00,L47688,10,0.2,46,0
510,2024-01-04 20:50:00,M15369,10,0.2,50,2
511,2024-01-04 21:00:00,L47690,10,0.2,48,2
512,2024-01-04 21:10:00,L47691,10,0.2,45,0
513,2024-01-04 21:20:00,L47692,10,0.2,45,0
514,2024-01-04 21:30:00,L47693,10,0.2,50,2
515,2024-01-04 21:40:00,L47694,10,0.2,45,0
516,2024-01-04 21:50:00,L47695,10,0.2,46,1
517,2024-01-04 22:00:00,L47696,10,0.2,45,0
518,2024-01-04 22:10:00,M15377,10,0.2,49,2
519,2024-01-04 22:20:00,L47698,10,0.2,49,2
520,2024-01-04 22:30:00,M15379,10,0.2,45,0
521,2024-01-04 22:40:00,L47700,10,0.2,50,2
522,2024-01-04 22:50:00,L47701,10,0.2,49,1
523,2024-01-04 23:00:00,M15382,10,0.2,48,0
524,2024-01-04 23:10:00,L47703,10,0.2,49,0
525,2024-01-04 23:20:00,L47704,10,0.2,45,2
526,2024-01-04 23:30:00,L47705,10,0.2,50,1
527,2024-01-04 23:40:00,L47706,10,0.2,47,0
528,2024-01-04 23:50:00,M15387,10,0.2,50,2
529,2024-01-05 00:00:00,M15388,10,0.2,50,0
530,2024-01-05 00:10:00,L47709,10,0.2,50,1
531,2024-01-05 00:20:00,M15390,10,0.2,48,2
532,2024-01-05 00:30:00,L47711,10,0.2,46,0
533,2024-01-05 00:40:00,L47712,10,0.2,45,2
534,2024-01-05 00:50:00,L47713,10,0.2,46,2
535,2024-01-05 01:00:00,L47714,10,0.2,47,1
536,2024-01-05 01:10:00,H29949,10,0.2,46,1
537,2024-01-05 01:20:00,L47716,10,0.2,45,0
538,2024-01-05 01:30:00,H29951,10,0.2,45,2
539,2024-01-05 01:40:00,M15398,10,0.2,47,2
540,2024-01-05 01:50:00,M15399,10,0.2,45,2
541,2024-01-05 02:00:00,L47720,10,0.2,47,0
542,2024-01-05 02:10:00,L47721,10,0.2,47,1
543,2024-01-05 02:20:00,L47722,10,0.2,45,1
544,2024-01-05 02:30:00,H29957,10,0.2,49,2
545,2024-01-05 02:40:00,M15404,10,0.2,47,0
546,2024-01-05 02:50:00,L47725,10,0.2,45,2
547,2024-01-05 03:00:00,L47726,10,0.2,49,1
548,2024-01-05 03:10:00,M15407,10,0.2,47,2
549,2024-01-05 03:20:00,L47728,10,0.2,49,2
550,2024-01-05 03:30:00,L47729,10,0.2,48,2
551,2024-01-05 03:40:00,L47730,10,0.2,50,1
552,2024-01-05 03:50:00,L47731,10,0.2,48,0
553,2024-01-05 04:00:00,M15412,10,0.2,49,2
554,2024-01-05 04:10:00,M15413,10,0.2,47,1
555,2024-01-05 04:20:00,H29968,10,0.2,45,2
556,2024-01-05 04:30:00,M15415,10,0.2,46,0
557,2024-01-05 04:40:00,L47736,10,0.2,45,2
558,2024-01-05 04:50:00,M15417,10,0.2,46,0
559,2024-01-05 05:00:00,L47738,10,0.2,46,1
560,2024-01-05 05:10:00,L47739,10,0.2,47,0
561,2024-01-05 05:20:00,L47740,10,0.2,49,0
562,2024-01-05 05:30:00,M15421,10,0.2,45,1
563,2024-01-05 05:40:00,L47742,10,0.2,49,0
564,2024-01-05 05:50:00,L47743,10,0.2,48,0
565,2024-01-05 06:00:00,H29978,10,0.2,47,1
566,2024-01-05 06:10:00,H29979,10,0.2,47,0
567,2024-01-05 06:20:00,M15426,10,0.2,48,0
568,2024-01-05 06:30:00,M15427,10,0.2,45,2
569,2024-01-05 06:40:00,L47748,10,0.2,50,0
570,2024-01-05 06:50:00,M15429,10,0.2,48,0
571,2024-01-05 07:00:00,L47750,10,0.2,45,0
572,2024-01-05 07:10:00,M15431,10,0.2,46,1
573,2024-01-05 07:20:00,L47752,10,0.2,47,0
574,2024-01-05 07:30:00,L47753,10,0.2,45,1
575,2024-01-05 07:40:00,M15434,10,0.2,49,1
576,2024-01-05 07:50:00,M15435,10,0.2,49,0
577,2024-01-05 08:00:00,H29990,10,0.2,47,0
578,2024-01-05 08:10:00,L47757,10,0.2,48,0
579,2024-01-05 08:20:00,L47758,10,0.2,50,0
580,2024-01-05 08:30:00,M15439,10,0.2,48,0
581,2024-01-05 08:40:00,M15440,10,0.2,45,0
582,2024-01-05 08:50:00,L47761,10,0.2,48,0
583,2024-01-05 09:00:00,L47762,10,0.2,47,1
584,2024-01-05 09:10:00,H29997,10,0.2,45,2
585,2024-01-05 09:20:00,H29998,10,0.2,46,1
586,2024-01-05 09:30:00,L47765,10,0.2,48,0
587,2024-01-05 09:40:00,L47766,10,0.2,3,2
588,2024-01-05 09:50:00,H30001,10,0.2,50,2
589,2024-01-05 10:00:00,L47768,10,0.2,45,0
590,2024-01-05 10:10:00,L47769,10,0.2,49,0
591,2024-01-05 10:20:00,L47770,10,0.2,48,1
592,2024-01-05 10:30:00,H30005,10,0.2,47,2
593,2024-01-05 10:40:00,H30006,10,0.2,48,2
594,2024-01-05 10:50:00,L47773,10,0.2,50,0
595,2024-01-05 11:00:00,H30008,10,0.2,46,0
596,2024-01-05 11:10:00,M15455,10,0.2,50,2
597,2024-01-05 11:20:00,M15456,10,0.2,48,2
598,2024-01-05 11:30:00,H30011,10,0.2,49,0
599,2024-01-05 11:40:00,L47778,10,0.2,48,0
600,2024-01-05 11:50:00,H30013,10,0.2,45,0
601,2024-01-05 12:00:00,L47780,10,0.2,48,1
602,2024-01-05 12:10:00,L47781,10,0.2,49,1
603,2024-01-05 12:20:00,L47782,10,0.2,45,0
604,2024-01-05 12:30:00,L47783,10,0.2,10,1
605,2024-01-05 12:40:00,L47784,10,0.2,45,2
606,2024-01-05 12:50:00,M15465,10,0.2,50,2
607,2024-01-05 13:00:00,L47786,10,0.2,46,0
608,2024-01-05 13:10:00,M15467,10,0.2,50,2
609,2024-01-05 13:20:00,L47788,10,0.2,45,2
610,2024-01-05 13:30:00,L47789,10,0.2,47,2
611,2024-01-05 13:40:00,L47790,10,0.2,48,2
612,2024-01-05 13:50:00,L47791,10,0.2,45,2
613,2024-01-05 14:00:00,L47792,10,0.2,50,1
614,2024-01-05 14:10:00,L47793,10,0.2,45,1
615,2024-01-05 14:20:00,M15474,10,0.2,45,0
616,2024-01-05 14:30:00,L47795,10,0.2,45,2
617,2024-01-05 14:40:00,H30030,10,0.2,47,1
618,2024-01-05 14:50:00,M15477,10,0.2,49,1
619,2024-01-05 15:00:00,H30032,10,0.2,49,1
620,2024-01-05 15:10:00,L47799,10,0.2,45,2
621,2024-01-05 15:20:00,M15480,10,0.2,47,1
622,2024-01-05 15:30:00,L47801,10,0.2,47,0
623,2024-01-05 15:40:00,M15482,10,0.2,45,0
624,2024-01-05 15:50:00,L47803,10,0.2,50,2
625,2024-01-05 16:00:00,H30038,10,0.2,50,0
626,2024-01-05 16:10:00,L47805,10,0.2,46,1
627,2024-01-05 16:20:00,L47806,10,0.2,45,2
628,2024-01-05 16:30:00,L47807,10,0.2,46,0
629,2024-01-05 16:40:00,M15488,10,0.2,50,2
630,2024-01-05 16:50:00,L47809,10,0.2,50,1
631,2024-01-05 17:00:00,L47810,10,0.2,45,0
632,2024-01-05 17:10:00,L47811,10,0.2,46,1
633,2024-01-05 17:20:00,H30046,10,0.2,46,0
634,2024-01-05 17:30:00,L47813,10,0.2,45,2
635,2024-01-05 17:40:00,L47814,10,0.2,46,0
636,2024-01-05 17:50:00,L47815,10,0.2,48,0
637,2024-01-05 18:00:00,L47816,10,0.2,50,0
638,2024-01-05 18:10:00,L47817,10,0.2,49,2
639,2024-01-05 18:20:00,L47818,10,0.2,47,0
640,2024-01-05 18:30:00,L47819,10,0.2,46,1
641,2024-01-05 18:40:00,M15500,10,0.2,46,2
642,2024-01-05 18:50:00,L47821,10,0.2,47,2
643,2024-01-05 19:00:00,M15502,10,0.2,46,1
644,2024-01-05 19:10:00,M15503,10,0.2,47,2
645,2024-01-05 19:20:00,H30058,10,0.2,45,0
646,2024-01-05 19:30:00,L47825,10,0.2,48,2
647,2024-01-05 19:40:00,M15506,10,0.2,48,1
648,2024-01-05 19:50:00,L47827,10,0.2,50,2
649,2024-01-05 20:00:00,H30062,10,0.2,49,1
650,2024-01-05 20:10:00,M15509,10,0.2,46,2
651,2024-01-05 20:20:00,L47830,10,0.2,49,1
652,2024-01-05 20:30:00,L47831,10,0.2,45,2
653,2024-01-05 20:40:00,L47832,10,0.2,48,0
654,2024-01-05 20:50:00,L47833,10,0.2,45,1
655,2024-01-05 21:00:00,L47834,10,0.2,45,1
656,2024-01-05 21:10:00,L47835,10,0.2,46,2
657,2024-01-05 21:20:00,M15516,10,0.2,45,2
658,2024-01-05 21:30:00,L47837,10,0.2,48,2
659,2024-01-05 21:40:00,L47838,10,0.2,49,0
660,2024-01-05 21:50:00,L47839,10,0.2,48,2
661,2024-01-05 22:00:00,M15520,10,0.2,46,1
662,2024-01-05 22:10:00,M15521,10,0.2,48,2
663,2024-01-05 22:20:00,M15522,10,0.2,47,0
664,2024-01-05 22:30:00,L47843,10,0.2,49,2
665,2024-01-05 22:40:00,L47844,10,0.2,47,2
666,2024-01-05 22:50:00,L47845,10,0.2,47,1
667,2024-01-05 23:00:00,L47846,10,0.2,50,2
668,2024-01-05 23:10:00,L47847,10,0.2,46,0
669,2024-01-05 23:20:00,L47848,10,0.2,45,2
670,2024-01-05 23:30:00,H30083,10,0.2,47,2
671,2024-01-05 23:40:00,L47850,10,0.2,48,1
672,2024-01-05 23:50:00,L47851,10,0.2,45,2
673,2024-01-06 00:00:00,M15532,10,0.2,48,1
674,2024-01-06 00:10:00,L47853,10,0.2,48,1
675,2024-01-06 00:20:00,L47854,10,0.2,45,2
676,2024-01-06 00:30:00,M15535,10,0.2,45,1
677,2024-01-06 00:40:00,H30090,10,0.2,48,1
678,2024-01-06 00:50:00,L47857,10,0.2,46,2
679,2024-01-06 01:00:00,M15538,10,0.2,49,2
680,2024-01-06 01:10:00,L47859,10,0.2,50,0
681,2024-01-06 01:20:00,M15540,10,0.2,49,0
682,2024-01-06 01:30:00,M15541,10,0.2,46,1
683,2024-01-06 01:40:00,H30096,10,0.2,50,1
684,2024-01-06 01:50:00,L47863,10,0.2,45,2
685,2024-01-06 02:00:00,L47864,10,0.2,50,0
686,2024-01-06 02:10:00,M15545,10,0.2,48,0
687,2024-01-06 02:20:00,M15546,10,0.2,49,2
688,2024-01-06 02:30:00,M15547,10,0.2,50,2
689,2024-01-06 02:40:00,H30102,10,0.2,48,2
690,2024-01-06 02:50:00,H30103,10,0.2,46,2
691,2024-01-06 03:00:00,H30104,10,0.2,50,0
692,2024-01-06 03:10:00,L47871,10,0.2,48,2
693,2024-01-06 03:20:00,L47872,10,0.2,46,2
694,2024-01-06 03:30:00,L47873,10,0.2,45,0
695,2024-01-06 03:40:00,L47874,10,0.2,46,2
696,2024-01-06 03:50:00,L47875,10,0.2,46,0
697,2024-01-06 04:00:00,M15556,10,0.2,49,0
698,2024-01-06 04:10:00,M15557,10,0.2,48,2
699,2024-01-06 04:20:00,L47878,10,0.2,50,2
700,2024-01-06 04:30:00,H30113,10,0.2,49,1
701,2024-01-06 04:40:00,M15560,10,0.2,47,1
702,2024-01-06 04:50:00,L47881,10,0.2,46,0
703,2024-01-06 05:00:00,M15562,10,0.2,47,0
704,2024-01-06 05:10:00,H30117,10,0.2,49,1
705,2024-01-06 05:20:00,L47884,10,0.2,48,0
706,2024-01-06 05:30:00,L47885,10,0.2,49,1
707,2024-01-06 05:40:00,M15566,10,0.2,48,2
708,2024-01-06 05:50:00,L47887,10,0.2,48,2
709,2024-01-06 06:00:00,M15568,10,0.2,45,2
710,2024-01-06 06:10:00,M15569,10,0.2,46,0
711,2024-01-06 06:20:00,M15570,10,0.2,49,2
712,2024-01-06 06:30:00,L47891,10,0.2,48,0
713,2024-01-06 06:40:00,L47892,10,0.2,49,2
714,2024-01-06 06:50:00,L47893,10,0.2,49,0
715,2024-01-06 07:00:00,L47894,10,0.2,48,0
716,2024-01-06 07:10:00,L47895,10,0.2,50,1
717,2024-01-06 07:20:00,H30130,10,0.2,47,1
718,2024-01-06 07:30:00,L47897,10,0.2,46,1
719,2024-01-06 07:40:00,L47898,10,0.2,46,0
720,2024-01-06 07:50:00,L47899,10,0.2,50,1
721,2024-01-06 08:00:00,L47900,10,0.2,45,1
722,2024-01-06 08:10:00,L47901,10,0.2,50,1
723,2024-01-06 08:20:00,L47902,10,0.2,45,0
724,2024-01-06 08:30:00,M15583,10,0.2,45,0
725,2024-01-06 08:40:00,L47904,10,0.2,50,1
726,2024-01-06 08:50:00,L47905,10,0.2,46,1
727,2024-01-06 09:00:00,M15586,10,0.2,47,0
728,2024-01-06 09:10:00,H30141,10,0.2,46,0
729,2024-01-06 09:20:00,M15588,10,0.2,46,1
730,2024-01-06 09:30:00,L47909,10,0.2,46,1
731,2024-01-06 09:40:00,M15590,10,0.2,50,1
732,2024-01-06 09:50:00,M15591,10,0.2,50,0
733,2024-01-06 10:00:00,L47912,10,0.2,50,1
734,2024-01-06 10:10:00,M15593,10,0.2,46,0
735,2024-01-06 10:20:00,H30148,10,0.2,47,2
736,2024-01-06 10:30:00,L47915,10,0.2,45,1
737,2024-01-06 10:40:00,L47916,10,0.2,49,2
738,2024-01-06 10:50:00,H30151,10,0.2,45,0
739,2024-01-06 11:00:00,L47918,10,0.2,45,2
740,2024-01-06 11:10:00,L47919,10,0.2,49,1
741,2024-01-06 11:20:00,M15600,10,0.2,46,2
742,2024-01-06 11:30:00,L47921,10,0.2,47,2
743,2024-01-06 11:40:00,L47922,10,0.2,47,2
744,2024-01-06 11:50:00,L47923,10,0.2,45,0
745,2024-01-06 12:00:00,L47924,10,0.2,49,1
746,2024-01-06 12:10:00,L47925,10,0.2,48,0
747,2024-01-06 12:20:00,L47926,10,0.2,8,2
748,2024-01-06 12:30:00,L47927,10,0.2,45,2
749,2024-01-06 12:40:00,H30162,10,0.2,47,0
750,2024-01-06 12:50:00,L47929,10,0.2,50,0
751,2024-01-06 13:00:00,L47930,10,0.2,50,2
752,2024-01-06 13:10:00,M15611,10,0.2,49,1
753,2024-01-06 13:20:00,L47932,10,0.2,49,0
754,2024-01-06 13:30:00,L47933,10,0.2,45,2
755,2024-01-06 13:40:00,M15614,10,0.2,48,2
756,2024-01-06 13:50:00,H30169,10,0.2,47,1
757,2024-01-06 14:00:00,L47936,10,0.2,45,2
758,2024-01-06 14:10:00,L47937,10,0.2,48,0
759,2024-01-06 14:20:00,L47938,10,0.2,49,2
760,2024-01-06 14:30:00,M15619,10,0.2,50,2
761,2024-01-06 14:40:00,L47940,10,0.2,46,2
762,2024-01-06 14:50:00,L47941,10,0.2,50,2
763,2024-01-06 15:00:00,M15622,10,0.2,47,1
764,2024-01-06 15:10:00,L47943,10,0.2,47,0
765,2024-01-06 15:20:00,L47944,10,0.2,50,2
766,2024-01-06 15:30:00,L47945,10,0.2,50,0
767,2024-01-06 15:40:00,L47946,10,0.2,48,1
768,2024-01-06 15:50:00,L47947,10,0.2,45,0
769,2024-01-06 16:00:00,L47948,10,0.2,49,1
770,2024-01-06 16:10:00,L47949,10,0.2,48,0
771,2024-01-06 16:20:00,L47950,10,0.2,46,0
772,2024-01-06 16:30:00,H30185,10,0.2,50,2
773,2024-01-06 16:40:00,H30186,10,0.2,46,0
774,2024-01-06 16:50:00,L47953,10,0.2,46,2
775,2024-01-06 17:00:00,L47954,10,0.2,48,2
776,2024-01-06 17:10:00,L47955,10,0.2,49,0
777,2024-01-06 17:20:00,L47956,10,0.2,47,2
778,2024-01-06 17:30:00,L47957,10,0.2,45,0
779,2024-01-06 17:40:00,L47958,10,0.2,47,2
780,2024-01-06 17:50:00,L47959,10,0.2,49,2
781,2024-01-06 18:00:00,M15640,10,0.2,47,1
782,2024-01-06 18:10:00,L47961,10,0.2,50,1
783,2024-01-06 18:20:00,L47962,10,0.2,50,0
784,2024-01-06 18:30:00,H30197,10,0.2,48,2
785,2024-01-06 18:40:00,L47964,10,0.2,46,1
786,2024-01-06 18:50:00,M15645,10,0.2,49,1
787,2024-01-06 19:00:00,L47966,10,0.2,49,1
788,2024-01-06 19:10:00,L47967,10,0.2,47,2
789,2024-01-06 19:20:00,M15648,10,0.2,48,0
790,2024-01-06 19:30:00,M15649,10,0.2,47,2
791,2024-01-06 19:40:00,L47970,10,0.2,47,2
792,2024-01-06 19:50:00,L47971,10,0.2,49,1
793,2024-01-06 20:00:00,L47972,10,0.2,47,2
794,2024-01-06 20:10:00,M15653,10,0.2,46,2
795,2024-01-06 20:20:00,H30208,10,0.2,47,1
796,2024-01-06 20:30:00,L47975,10,0.2,46,1
797,2024-01-06 20:40:00,M15656,10,0.2,49,2
798,2024-01-06 20:50:00,L47977,10,0.2,48,1
799,2024-01-06 21:00:00,M15658,10,0.2,50,0
800,2024-01-06 21:10:00,M15659,10,0.2,46,0
801,2024-01-06 21:20:00,M15660,10,0.2,48,0
802,2024-01-06 21:30:00,L47981,10,0.2,48,0
803,2024-01-06 21:40:00,L47982,10,0.2,46,0
804,2024-01-06 21:50:00,H30217,10,0.2,49,1
805,2024-01-06 22:00:00,M15664,10,0.2,45,1
806,2024-01-06 22:10:00,M15665,10,0.2,48,0
807,2024-01-06 22:20:00,M15666,10,0.2,48,0
808,2024-01-06 22:30:00,L47987,10,0.2,49,0
809,2024-01-06 22:40:00,L47988,10,0.2,49,1
810,2024-01-06 22:50:00,L47989,10,0.2,47,1
811,2024-01-06 23:00:00,L47990,10,0.2,49,2
812,2024-01-06 23:10:00,L47991,10,0.2,48,2
813,2024-01-06 23:20:00,L47992,10,0.2,46,2
814,2024-01-06 23:30:00,L47993,10,0.2,45,2
815,2024-01-06 23:40:00,M15674,10,0.2,47,1
816,2024-01-06 23:50:00,M15675,10,0.2,46,1
817,2024-01-07 00:00:00,L47996,10,0.2,45,1
818,2024-01-07 00:10:00,L47997,10,0.2,45,1
819,2024-01-07 00:20:00,L47998,10,0.2,45,0
820,2024-01-07 00:30:00,L47999,10,0.2,50,2
821,2024-01-07 00:40:00,L48000,10,0.2,46,1
822,2024-01-07 00:50:00,L48001,10,0.2,47,1
823,2024-01-07 01:00:00,M15682,10,0.2,47,2
824,2024-01-07 01:10:00,M15683,10,0.2,45,1
825,2024-01-07 01:20:00,L48004,10,0.2,46,0
826,2024-01-07 01:30:00,L48005,10,0.2,50,1
827,2024-01-07 01:40:00,L48006,10,0.2,45,2
828,2024-01-07 01:50:00,L48007,10,0.2,49,0
829,2024-01-07 02:00:00,L48008,10,0.2,47,0
830,2024-01-07 02:10:00,L48009,10,0.2,48,2
831,2024-01-07 02:20:00,L48010,10,0.2,45,2
832,2024-01-07 02:30:00,M15691,10,0.2,49,0
833,2024-01-07 02:40:00,L48012,10,0.2,47,1
834,2024-01-07 02:50:00,L48013,10,0.2,50,2
835,2024-01-07 03:00:00,H30248,10,0.2,46,0
836,2024-01-07 03:10:00,M15695,10,0.2,47,2
837,2024-01-07 03:20:00,L48016,10,0.2,46,1
838,2024-01-07 03:30:00,L48017,10,0.2,46,1
839,2024-01-07 03:40:00,H30252,10,0.2,50,0
840,2024-01-07 03:50:00,M15699,10,0.2,50,1
841,2024-01-07 04:00:00,L48020,10,0.2,45,1
842,2024-01-07 04:10:00,L48021,10,0.2,45,1
843,2024-01-07 04:20:00,M15702,10,0.2,47,2
844,2024-01-07 04:30:00,L48023,10,0.2,50,0
845,2024-01-07 04:40:00,L48024,10,0.2,49,0
846,2024-01-07 04:50:00,L48025,10,0.2,47,0
847,2024-01-07 05:00:00,M15706,10,0.2,48,1
848,2024-01-07 05:10:00,L48027,10,0.2,6,2
849,2024-01-07 05:20:00,L48028,10,0.2,46,0
850,2024-01-07 05:30:00,H30263,10,0.2,45,2
851,2024-01-07 05:40:00,L48030,10,0.2,49,0
852,2024-01-07 05:50:00,M15711,10,0.2,50,1
853,2024-01-07 06:00:00,M15712,10,0.2,50,0
854,2024-01-07 06:10:00,L48033,10,0.2,45,0
855,2024-01-07 06:20:00,M15714,10,0.2,48,1
856,2024-01-07 06:30:00,L48035,10,0.2,47,1
857,2024-01-07 06:40:00,L48036,10,0.2,47,0
858,2024-01-07 06:50:00,M15717,10,0.2,49,2
859,2024-01-07 07:00:00,M15718,10,0.2,45,1
860,2024-01-07 07:10:00,H30273,10,0.2,45,0
861,2024-01-07 07:20:00,H30274,10,0.2,48,1
862,2024-01-07 07:30:00,M15721,10,0.2,47,2
863,2024-01-07 07:40:00,H30276,10,0.2,45,0
864,2024-01-07 07:50:00,L48043,10,0.2,50,0
865,2024-01-07 08:00:00,M15724,10,0.2,49,2
866,2024-01-07 08:10:00,L48045,10,0.2,47,2
867,2024-01-07 08:20:00,L48046,10,0.2,48,0
868,2024-01-07 08:30:00,H30281,10,0.2,49,2
869,2024-01-07 08:40:00,M15728,10,0.2,46,2
870,2024-01-07 08:50:00,L48049,10,0.2,50,0
871,2024-01-07 09:00:00,L48050,10,0.2,48,1
872,2024-01-07 09:10:00,L48051,10,0.2,49,2
873,2024-01-07 09:20:00,M15732,10,0.2,45,1
874,2024-01-07 09:30:00,L48053,10,0.2,46,1
875,2024-01-07 09:40:00,L48054,10,0.2,48,1
876,2024-01-07 09:50:00,M15735,10,0.2,45,2
877,2024-01-07 10:00:00,L48056,10,0.2,50,0
878,2024-01-07 10:10:00,M15737,10,0.2,46,0
879,2024-01-07 10:20:00,M15738,10,0.2,47,0
880,2024-01-07 10:30:00,L48059,10,0.2,45,0
881,2024-01-07 10:40:00,M15740,10,0.2,1,0
882,2024-01-07 10:50:00,L48061,10,0.2,48,0
883,2024-01-07 11:00:00,M15742,10,0.2,46,1
884,2024-01-07 11:10:00,L48063,10,0.2,45,1
885,2024-01-07 11:20:00,L48064,10,0.2,47,1
886,2024-01-07 11:30:00,L48065,10,0.2,48,2
887,2024-01-07 11:40:00,L48066,10,0.2,48,2
888,2024-01-07 11:50:00,H30301,10,0.2,45,2
889,2024-01-07 12:00:00,M15748,10,0.2,47,0
890,2024-01-07 12:10:00,L48069,10,0.2,50,1
891,2024-01-07 12:20:00,L48070,10,0.2,50,2
892,2024-01-07 12:30:00,L48071,10,0.2,46,1
893,2024-01-07 12:40:00,L48072,10,0.2,45,0
894,2024-01-07 12:50:00,M15753,10,0.2,46,1
895,2024-01-07 13:00:00,L48074,10,0.2,50,0
896,2024-01-07 13:10:00,M15755,10,0.2,48,2
897,2024-01-07 13:20:00,L48076,10,0.2,46,0
898,2024-01-07 13:30:00,L48077,10,0.2,47,0
899,2024-01-07 13:40:00,L48078,10,0.2,49,1
900,2024-01-07 13:50:00,H30313,10,0.2,50,0
901,2024-01-07 14:00:00,L48080,10,0.2,50,2
902,2024-01-07 14:10:00,H30315,10,0.2,47,2
903,2024-01-07 14:20:00,L48082,10,0.2,46,0
904,2024-01-07 14:30:00,L48083,10,0.2,0,0
905,2024-01-07 14:40:00,H30318,10,0.2,48,2
906,2024-01-07 14:50:00,L48085,10,0.2,49,2
907,2024-01-07 15:00:00,M15766,10,0.2,45,0
908,2024-01-07 15:10:00,M15767,10,0.2,45,0
909,2024-01-07 15:20:00,M15768,10,0.2,47,2
910,2024-01-07 15:30:00,L48089,10,0.2,46,0
911,2024-01-07 15:40:00,L48090,10,0.2,50,0
912,2024-01-07 15:50:00,M15771,10,0.2,50,2
913,2024-01-07 16:00:00,L48092,10,0.2,47,1
914,2024-01-07 16:10:00,L48093,10,0.2,46,1
915,2024-01-07 16:20:00,M15774,10,0.2,47,2
916,2024-01-07 16:30:00,M15775,10,0.2,50,0
917,2024-01-07 16:40:00,M15776,10,0.2,45,2
918,2024-01-07 16:50:00,L48097,10,0.2,48,2
919,2024-01-07 17:00:00,M15778,10,0.2,46,0
920,2024-01-07 17:10:00,L48099,10,0.2,49,1
921,2024-01-07 17:20:00,M15780,10,0.2,49,1
922,2024-01-07 17:30:00,H30335,10,0.2,45,0
923,2024-01-07 17:40:00,M15782,10,0.2,47,2
924,2024-01-07 17:50:00,M15783,10,0.2,47,0
925,2024-01-07 18:00:00,L48104,10,0.2,50,2
926,2024-01-07 18:10:00,H30339,10,0.2,45,0
927,2024-01-07 18:20:00,L48106,10,0.2,8,0
928,2024-01-07 18:30:00,H30341,10,0.2,50,1
929,2024-01-07 18:40:00,L48108,10,0.2,49,1
930,2024-01-07 18:50:00,L48109,10,0.2,50,0
931,2024-01-07 19:00:00,M15790,10,0.2,50,0
932,2024-01-07 19:10:00,L48111,10,0.2,49,1
933,2024-01-07 19:20:00,L48112,10,0.2,47,2
934,2024-01-07 19:30:00,L48113,10,0.2,46,1
935,2024-01-07 19:40:00,M15794,10,0.2,48,2
936,2024-01-07 19:50:00,M15795,10,0.2,50,1
937,2024-01-07 20:00:00,M15796,10,0.2,46,1
938,2024-01-07 20:10:00,L48117,10,0.2,49,2
939,2024-01-07 20:20:00,L48118,10,0.2,46,0
940,2024-01-07 20:30:00,L48119,10,0.2,48,1
941,2024-01-07 20:40:00,L48120,10,0.2,46,1
942,2024-01-07 20:50:00,L48121,10,0.2,46,1
943,2024-01-07 21:00:00,M15802,10,0.2,46,0
944,2024-01-07 21:10:00,M15803,10,0.2,46,1
945,2024-01-07 21:20:00,M15804,10,0.2,45,0
946,2024-01-07 21:30:00,M15805,10,0.2,50,1
947,2024-01-07 21:40:00,L48126,10,0.2,49,2
948,2024-01-07 21:50:00,L48127,10,0.2,48,1
949,2024-01-07 22:00:00,M15808,10,0.2,49,1
950,2024-01-07 22:10:00,L48129,10,0.2,45,0
951,2024-01-07 22:20:00,L48130,10,0.2,45,0
952,2024-01-07 22:30:00,H30365,10,0.2,45,0
953,2024-01-07 22:40:00,L48132,10,0.2,50,2
954,2024-01-07 22:50:00,L48133,10,0.2,45,2
955,2024-01-07 23:00:00,H30368,10,0.2,46,0
956,2024-01-07 23:10:00,L48135,10,0.2,49,2
957,2024-01-07 23:20:00,H30370,10,0.2,47,0
958,2024-01-07 23:30:00,M15817,10,0.2,48,2
